name,year,selling_price,km_driven,fuel,seller_type,transmission,owner
HYUNDAI Elantra,2017,85596,25635 km,Petrol,Dealer,Automatic,Second Owner
TOYOTA Tundra,2019,2950416,34059 km,Petrol,Individual,Automatic,Third Owner
DAEWOO Lacetti,2010,655704,219822 km,Diesel,Dealer,Automatic,First Owner
TOYOTA Aqua,2014,3542364,38161 km,Petrol,Individual,Automatic,Fourth & Above Owner
KIA Cerato,2015,1356684,40523 km,Diesel,Individual,Automatic,Third Owner
CHEVROLET Malibu,2013,1165668,226233 km,Petrol,Individual,Automatic,Fourth & Above Owner
SUBARU Forester,2012,26376,204579 km,Petrol,Dealer,Automatic,Fourth & Above Owner
HYUNDAI Elantra,2016,1554252,30312 km,LPG,Individual,Automatic,Third Owner
MERCEDES-BENZ E 350,2010,1040592,189530 km,Diesel,Dealer,Automatic,Second Owner
AUDI A4,2012,243684,177512 km,Petrol,Dealer,Automatic,Fourth & Above Owner
KIA Optima,2016,1344336,43618 km,Petrol,Dealer,Automatic,First Owner
BMW X6,2009,3819732,170000 km,Petrol,Dealer,Tiptronic,First Owner
BMW X3,2004,1132740,164000 km,Petrol,Individual,Tiptronic,Third Owner
HYUNDAI Elantra,2016,2239188,1624000 km,Petrol,Individual,Tiptronic,First Owner
FORD Fiesta,2017,1448916,52000 km,Petrol,Individual,Automatic,Third Owner
TOYOTA Prius Plug IN,2012,1712340,210000 km,Petrol,Dealer,Automatic,Third Owner
VOLKSWAGEN Passat,2017,144900,48579 km,Petrol,Individual,Automatic,Fourth & Above Owner
TOYOTA Highlander,2011,1896720,368064 km,Petrol,Dealer,Automatic,Third Owner
HYUNDAI Santa FE,2014,3308676,80186 km,Diesel,Dealer,Automatic,Third Owner
CHEVROLET Camaro,2011,85596,166318 km,Petrol,Dealer,Automatic,Second Owner
HYUNDAI Elantra,2014,1675464,58317 km,Petrol,Individual,Automatic,Fourth & Above Owner
HYUNDAI Sonata,2012,26376,323883 km,Petrol,Individual,Automatic,First Owner
MERCEDES-BENZ E 550,2010,3292884,67000 km,Petrol,Dealer,Tiptronic,Second Owner
MERCEDES-BENZ E 350,2008,204120,175614 km,Diesel,Individual,Automatic,Second Owner
TOYOTA Ractis,2007,816648,116800 km,Petrol,Individual,Tiptronic,Fourth & Above Owner
NISSAN Quest,2003,1008000,170000 km,Petrol,Dealer,Automatic,Fourth & Above Owner
HYUNDAI Santa FE,2016,4451244,136663 km,Diesel,Dealer,Automatic,Second Owner
CHEVROLET Volt,2012,276612,126419 km,Hybrid,Individual,Automatic,Fourth & Above Owner
HONDA FIT Premiym,2011,790272,151000 km,Hybrid,Dealer,Tiptronic,Fourth & Above Owner
TOYOTA Ist,2002,737604,117000 km,Petrol,Dealer,Automatic,Third Owner
MERCEDES-BENZ GLE 350,2016,10879764,78400 km,Petrol,Individual,Tiptronic,Fourth & Above Owner
TOYOTA RAV 4,2015,2897748,74000 km,Petrol,Individual,Automatic,Third Owner
MITSUBISHI Eclipse,2003,790272,0 km,Petrol,Dealer,Manual,Second Owner
TOYOTA Prius,2012,5040,100000 km,Hybrid,Individual,Automatic,Second Owner
HYUNDAI Sonata,2015,1264452,269972 km,LPG,Dealer,Automatic,First Owner
CHEVROLET Cruze,2011,1073268,167776 km,Petrol,Dealer,Automatic,Fourth & Above Owner
JEEP Grand Cherokee,2005,1606920,2034 km,LPG,Individual,Automatic,Second Owner
SSANGYONG REXTON,2013,2273460,181796 km,Diesel,Dealer,Automatic,Third Owner
OPEL Vectra,1995,222600,284018 km,Petrol,Dealer,Manual,Second Owner
TOYOTA Prius,2011,329280,326325 km,Hybrid,Dealer,Automatic,Fourth & Above Owner
FORD Focus,2016,1580628,74000 km,Petrol,Individual,Tiptronic,First Owner
MERCEDES-BENZ C 180,1998,921984,140000 km,Petrol,Individual,Automatic,First Owner
KIA Sorento,2010,1369872,74000 km,Diesel,Individual,Automatic,Second Owner
VOLKSWAGEN Jetta,2010,1211784,130400 km,Petrol,Dealer,Tiptronic,First Owner
BMW 535,2011,39480,249147 km,Petrol,Dealer,Automatic,Fourth & Above Owner
SUZUKI Swift,2006,816648,130000 km,Petrol,Individual,Automatic,Fourth & Above Owner
HYUNDAI Elantra,2010,1369872,57559 km,Petrol,Individual,Automatic,First Owner
CHEVROLET Cruze,2014,1308468,77192 km,Diesel,Individual,Automatic,Third Owner
CHEVROLET Cruze,2019,276612,20040 km,Petrol,Dealer,Automatic,First Owner
HYUNDAI Sonata,2013,1132740,96165 km,Hybrid,Individual,Automatic,First Owner
LEXUS GS 350,2013,3951528,94000 km,Petrol,Dealer,Tiptronic,Second Owner
HONDA FIT,2012,684936,116000 km,Hybrid,Individual,Variator,Third Owner
BMW 530,2018,2054808,45525 km,Hybrid,Dealer,Automatic,First Owner
HYUNDAI Santa FE,2014,3350844,81000 km,Diesel,Dealer,Automatic,Second Owner
MERCEDES-BENZ G 230 2.2cdi,1987,1712340,243567 km,Diesel,Individual,Manual,Second Owner
TOYOTA Camry,2014,935172,179381 km,Hybrid,Dealer,Automatic,Second Owner
JEEP Grand Cherokee,2007,1527876,208000 km,CNG,Individual,Tiptronic,Fourth & Above Owner
TOYOTA Camry,2014,65856,102397 km,Hybrid,Dealer,Automatic,Second Owner
MERCEDES-BENZ E 350,2011,1396164,119379 km,Diesel,Dealer,Automatic,Second Owner
TOYOTA Tacoma,2013,1606920,57554 km,Petrol,Individual,Automatic,Fourth & Above Owner
FORD Explorer,2017,8352960,44643 km,Petrol,Dealer,Automatic,Fourth & Above Owner
SSANGYONG REXTON,2011,987840,332077 km,Diesel,Individual,Automatic,Second Owner
MERCEDES-BENZ S 500,2003,1238160,22500 km,LPG,Individual,Tiptronic,First Owner
VOLKSWAGEN Golf GTI,1993,3360,111111 km,Petrol,Individual,Manual,Third Owner
FORD Fusion,2016,59304,135810 km,Petrol,Dealer,Automatic,Fourth & Above Owner
TOYOTA Camry,2018,1580628,35058 km,Hybrid,Dealer,Automatic,Third Owner
OPEL Astra,2000,447804,0 km,Petrol,Dealer,Manual,Fourth & Above Owner
CHEVROLET Volt,2017,15792,125358 km,Hybrid,Individual,Automatic,Second Owner
HYUNDAI Santa FE,2017,4423860,113195 km,Diesel,Individual,Automatic,Fourth & Above Owner
LEXUS GX 460,2010,3925152,260771 km,Petrol,Dealer,Automatic,Second Owner
HYUNDAI Sonata,2015,1448916,68728 km,Petrol,Dealer,Automatic,Third Owner
MERCEDES-BENZ E 350,2010,39480,229904 km,Petrol,Individual,Automatic,First Owner
LEXUS LX 570,2013,8956668,198600 km,Petrol,Dealer,Tiptronic,Second Owner
HYUNDAI Elantra,2013,1581384,88694 km,Petrol,Individual,Automatic,Third Owner
SSANGYONG REXTON,2010,2026332,113724 km,Diesel,Dealer,Automatic,Third Owner
TOYOTA Prius,2010,1527876,512000 km,Hybrid,Individual,Variator,Fourth & Above Owner
HONDA Hr-v,2000,763980,181000 km,Petrol,Dealer,Variator,Second Owner
TOYOTA Camry,2013,65856,78670 km,Petrol,Dealer,Automatic,Third Owner
BMW X5,2013,85596,137802 km,Diesel,Individual,Automatic,First Owner
HYUNDAI H1,2011,1014972,43224 km,Diesel,Individual,Automatic,Fourth & Above Owner
FORD Escape,2014,1264452,0 km,Petrol,Individual,Automatic,Fourth & Above Owner
MERCEDES-BENZ E 350,2010,26376,274771 km,Petrol,Dealer,Automatic,Third Owner
BMW 328,2014,23688,181659 km,Petrol,Individual,Automatic,Second Owner
NISSAN Sentra,2014,164640,81587 km,Petrol,Individual,Automatic,Fourth & Above Owner
AUDI A4,2013,23688,157584 km,Petrol,Dealer,Automatic,Second Owner
FORD Escape,2008,1053696,156000 km,Hybrid,Individual,Automatic,Third Owner
HYUNDAI Elantra,2013,164640,177590 km,Petrol,Individual,Automatic,Third Owner
TOYOTA RAV 4,2017,1251348,56893 km,Petrol,Individual,Automatic,Second Owner
TOYOTA Prius,2010,32928,267165 km,Hybrid,Dealer,Automatic,First Owner
MERCEDES-BENZ E 350,2011,52668,230696 km,Diesel,Dealer,Automatic,Fourth & Above Owner
HYUNDAI Elantra,2014,263424,104085 km,Petrol,Dealer,Automatic,Third Owner
HYUNDAI Sonata,2016,1968372,88900 km,LPG,Individual,Automatic,First Owner
HYUNDAI H1,2014,3175116,77850 km,Diesel,Dealer,Automatic,First Owner
CHEVROLET Volt,2014,72408,133195 km,Hybrid,Individual,Automatic,Second Owner
TOYOTA Prius,2008,1159116,137000 km,Hybrid,Individual,Automatic,Second Owner
HYUNDAI H1,2016,2987880,77227 km,Diesel,Individual,Automatic,Second Owner
HYUNDAI H1,2015,2968896,90660 km,Diesel,Dealer,Automatic,First Owner
TOYOTA 4Runner,2018,26376,0 km,Petrol,Dealer,Automatic,Fourth & Above Owner
OPEL Astra,1999,513660,400000 km,Diesel,Individual,Manual,Second Owner
OPEL Vectra b,1999,378000,1000 km,Petrol,Individual,Manual,Fourth & Above Owner
BMW 528,1996,386400,0 km,Petrol,Dealer,Manual,Second Owner
FORD Escape,2009,921984,184000 km,Hybrid,Dealer,Automatic,First Owner
HYUNDAI Sonata,2013,72408,175790 km,Petrol,Dealer,Automatic,Fourth & Above Owner
TOYOTA Camry,2015,2634324,163000 km,Hybrid,Individual,Automatic,Fourth & Above Owner
HYUNDAI Tucson,2016,2926224,106553 km,Diesel,Dealer,Automatic,First Owner
BMW X5 DIESEL,2011,2660700,205717 km,Diesel,Dealer,Tiptronic,Fourth & Above Owner
HYUNDAI Santa FE,2014,3442572,120871 km,Diesel,Dealer,Automatic,First Owner
KIA Optima,2013,474180,100000 km,Hybrid,Individual,Automatic,First Owner
TOYOTA Sienna,2017,4214952,75000 km,Petrol,Dealer,Automatic,Third Owner
CITROEN DS 4,2011,1659588,128000 km,Petrol,Individual,Automatic,Second Owner
HONDA FIT,2013,1010268,113000 km,Petrol,Individual,Automatic,Third Owner
AUDI Q7,2017,1119552,44642 km,Petrol,Individual,Automatic,First Owner
CHEVROLET Cruze,2012,1290828,61100 km,Petrol,Dealer,Tiptronic,First Owner
FORD Focus,2011,1177764,130000 km,Petrol,Dealer,Automatic,Fourth & Above Owner
TOYOTA Prius,2009,1475208,2005000 km,Hybrid,Dealer,Variator,First Owner
PORSCHE Cayenne S,2004,1218000,315430 km,Petrol,Individual,Automatic,First Owner
JEEP Cherokee,2019,85596,24805 km,Petrol,Dealer,Automatic,First Owner
TOYOTA RAV 4,2016,803460,60677 km,Petrol,Individual,Automatic,Second Owner
SSANGYONG REXTON,2011,2342676,138000 km,Diesel,Dealer,Automatic,Third Owner
MERCEDES-BENZ ML 350,2014,316092,94362 km,Petrol,Dealer,Automatic,Third Owner
TOYOTA Camry,2013,1765008,77182 km,Petrol,Dealer,Automatic,Second Owner
VOLKSWAGEN GTI,2015,177828,237930 km,Petrol,Dealer,Automatic,Second Owner
HYUNDAI Sonata,2015,1264452,309174 km,LPG,Individual,Automatic,Second Owner
HONDA FIT,2015,1054032,98937 km,Hybrid,Individual,Automatic,Third Owner
CHEVROLET Orlando,2016,2281608,118365 km,Diesel,Individual,Automatic,Third Owner
BMW X5,2013,65856,0 km,Diesel,Individual,Automatic,First Owner
VOLKSWAGEN Passat,2013,111972,138355 km,Petrol,Dealer,Automatic,Third Owner
VOLKSWAGEN UP,2013,546000,14300 km,Petrol,Individual,Tiptronic,Fourth & Above Owner
HYUNDAI Elantra,2011,1468656,128147 km,Petrol,Individual,Automatic,Third Owner
HYUNDAI Santa FE,2011,1505532,172000 km,Diesel,Individual,Automatic,Second Owner
HYUNDAI Elantra,2016,1554252,30312 km,LPG,Dealer,Automatic,Third Owner
TOYOTA Avalon,2014,2634324,144000 km,Hybrid,Individual,Automatic,First Owner
BMW 528,2014,3556308,144000 km,Petrol,Individual,Tiptronic,Third Owner
DAEWOO Lacetti,2009,487368,84818 km,Petrol,Dealer,Automatic,Second Owner
LEXUS NX 300,2016,9494100,32040 km,Hybrid,Dealer,Automatic,Fourth & Above Owner
TOYOTA CHR,2018,2352000,12987 km,Petrol,Individual,Tiptronic,Second Owner
FORD Fusion,2014,23688,0 km,Hybrid,Individual,Automatic,Fourth & Above Owner
HYUNDAI Sonata,2012,217308,277614 km,Hybrid,Dealer,Automatic,First Owner
TOYOTA Hilux,2007,3819732,212001 km,Diesel,Individual,Manual,First Owner
TOYOTA Prius,2012,4200,120000 km,Hybrid,Dealer,Automatic,Third Owner
HYUNDAI Tucson,2011,1845900,193873 km,Diesel,Individual,Automatic,First Owner
TOYOTA Camry,2014,191016,53675 km,Petrol,Individual,Automatic,First Owner
HYUNDAI Sonata,2011,39480,278989 km,Hybrid,Individual,Automatic,Second Owner
SUBARU Forester,2014,2028432,55000 km,Petrol,Individual,Automatic,Second Owner
HONDA Civic,2018,5863788,22237 km,Petrol,Individual,Automatic,Third Owner
MERCEDES-BENZ C 220,2000,737604,309000 km,Diesel,Dealer,Automatic,Third Owner
MITSUBISHI Outlander Sport,2011,1712340,95000 km,Petrol,Dealer,Automatic,Third Owner
MERCEDES-BENZ E 350,2014,2607948,132349 km,Diesel,Individual,Automatic,Third Owner
LINCOLN Navigator,2006,1527876,6000 km,Petrol,Individual,Tiptronic,Second Owner
AUDI Q7,2015,72408,264014 km,Petrol,Individual,Automatic,Third Owner
JAGUAR E-pace,2018,566412,10782 km,Petrol,Dealer,Automatic,Third Owner
HYUNDAI Elantra,2015,1659588,57000 km,Petrol,Dealer,Automatic,First Owner
BMW 520 d xDrive Luxury,2017,2352000,48578 km,Diesel,Dealer,Automatic,Third Owner
HYUNDAI Sonata,2011,125160,202637 km,Hybrid,Dealer,Automatic,Fourth & Above Owner
HYUNDAI Sonata,2016,1317204,263886 km,LPG,Dealer,Automatic,First Owner
HYUNDAI Elantra,2017,2449944,33100 km,Petrol,Dealer,Automatic,Second Owner
TOYOTA Aqua,2013,1304520,86262 km,Petrol,Dealer,Automatic,Fourth & Above Owner
HYUNDAI Elantra,2017,1738632,120000 km,LPG,Dealer,Automatic,Third Owner
HYUNDAI Elantra,2014,1264452,83000 km,Petrol,Individual,Automatic,First Owner
TOYOTA Prius,2010,59304,73402 km,Hybrid,Dealer,Automatic,Third Owner
FORD Fusion,2015,1817676,174400 km,Petrol,Dealer,Automatic,First Owner
FORD Mustang,2015,3292884,80000 km,Petrol,Dealer,Tiptronic,Third Owner
HONDA FIT,2013,843024,101000 km,Hybrid,Dealer,Automatic,Fourth & Above Owner
TOYOTA Prius,2013,1712340,105000 km,Hybrid,Individual,Automatic,Second Owner
TOYOTA Prius,2013,59304,105328 km,Hybrid,Dealer,Automatic,Fourth & Above Owner
HYUNDAI Tucson,2018,4467792,17101 km,Diesel,Individual,Automatic,Fourth & Above Owner
BMW 535,2014,2239188,170000 km,Petrol,Individual,Automatic,Second Owner
VAZ 2106,1999,711228,440000 km,Petrol,Individual,Manual,First Owner
CHEVROLET Cruze,2015,921984,76800 km,Petrol,Dealer,Tiptronic,First Owner
TOYOTA Highlander,2009,52668,297378 km,Hybrid,Dealer,Automatic,Second Owner
BMW X5,2012,605892,274098 km,Diesel,Dealer,Automatic,Third Owner
BMW X5,2008,2160144,160000 km,Petrol,Individual,Tiptronic,First Owner
KIA Optima,2016,2621136,30574 km,Diesel,Individual,Automatic,Fourth & Above Owner
TOYOTA Prius,2016,21084,296104 km,Hybrid,Individual,Automatic,Second Owner
FORD Transit,2001,921984,230000 km,Diesel,Individual,Manual,Fourth & Above Owner
TOYOTA Aqua,2014,869316,134800 km,Hybrid,Dealer,Variator,First Owner
SUZUKI Samurai,1982,2634324,29500 km,Petrol,Dealer,Manual,Second Owner
OPEL Astra H,2007,1132740,260000 km,Diesel,Dealer,Manual,Second Owner
OPEL Astra,1999,579516,180000 km,CNG,Individual,Manual,First Owner
VOLKSWAGEN Jetta,2011,1264452,188800 km,Petrol,Individual,Tiptronic,First Owner
LEXUS RX 450,2010,421512,167222 km,Hybrid,Dealer,Automatic,Second Owner
CHEVROLET Lacetti,2010,1007328,147398 km,Petrol,Dealer,Automatic,Third Owner
MERCEDES-BENZ E 350,2010,1040592,189530 km,Diesel,Individual,Automatic,Second Owner
MAZDA Mazda 6 Grand Touring,2013,1896720,135000 km,Petrol,Dealer,Tiptronic,Third Owner
MERCEDES-BENZ C 300,2015,46116,54549 km,Petrol,Dealer,Automatic,Fourth & Above Owner
MERCEDES-BENZ C 280,1999,605892,248592 km,Petrol,Individual,Automatic,Third Owner
MERCEDES-BENZ A 190,2002,447804,123000 km,Petrol,Individual,Automatic,Third Owner
MERCEDES-BENZ ML 350,2011,223944,0 km,Diesel,Individual,Automatic,First Owner
TOYOTA Prius,2009,1132740,167219 km,Hybrid,Dealer,Automatic,Second Owner
BMW 328,2009,1791384,171000 km,Petrol,Individual,Tiptronic,Fourth & Above Owner
HYUNDAI Sonata,2013,342468,104557 km,Petrol,Dealer,Automatic,Second Owner
MERCEDES-BENZ E 300,2017,4715424,50963 km,Petrol,Dealer,Automatic,Third Owner
HONDA FIT,2011,790272,39333 km,Petrol,Individual,Variator,Third Owner
KIA Optima,2012,1633296,67000 km,Petrol,Dealer,Tiptronic,Third Owner
HYUNDAI H1,2014,2228352,183731 km,Diesel,Individual,Automatic,Second Owner
HONDA FIT,2013,1080072,145000 km,Hybrid,Individual,Automatic,Third Owner
BMW 730,2012,1975764,140096 km,Petrol,Dealer,Tiptronic,Second Owner
LEXUS GX 470,2014,1475208,146218 km,Petrol,Dealer,Automatic,Fourth & Above Owner
TOYOTA Camry,2015,184380,106989 km,Petrol,Individual,Automatic,Fourth & Above Owner
BMW M3,2006,921984,136000 km,Diesel,Individual,Manual,Second Owner
LEXUS IS 350,2011,684936,259066 km,Petrol,Individual,Automatic,Fourth & Above Owner
MERCEDES-BENZ E 350,2009,421512,109139 km,Diesel,Individual,Automatic,First Owner
HYUNDAI Tucson,2017,3294984,133808 km,Diesel,Individual,Automatic,Third Owner
HYUNDAI Santa FE,2014,2848272,175126 km,Diesel,Individual,Automatic,Third Owner
LEXUS GX 460,2010,1317204,275240 km,Petrol,Dealer,Automatic,Third Owner
TOYOTA Prius,2009,1027404,138942 km,Hybrid,Dealer,Automatic,First Owner
MERCEDES-BENZ E 350,2012,52668,318285 km,Diesel,Dealer,Automatic,Third Owner
VOLKSWAGEN Golf,2013,1106448,103000 km,Petrol,Dealer,Tiptronic,Second Owner
HYUNDAI Santa FE,2016,3532368,113588 km,Diesel,Individual,Automatic,Third Owner
CHEVROLET Cruze,2011,921984,131200 km,Petrol,Dealer,Automatic,Second Owner
MERCEDES-BENZ CLS 500,2005,2239188,205000 km,Petrol,Dealer,Tiptronic,Fourth & Above Owner
HYUNDAI Sonata,2015,816648,684618 km,LPG,Individual,Automatic,Second Owner
HYUNDAI Tucson,2010,1853292,167512 km,Diesel,Dealer,Automatic,Second Owner
CHEVROLET Volt,2017,65856,81440 km,Hybrid,Individual,Automatic,Second Owner
HYUNDAI Santa FE,2013,2789976,79730 km,Diesel,Individual,Automatic,Third Owner
FORD Mustang,2018,671748,39576 km,Petrol,Individual,Automatic,First Owner
TOYOTA Camry,2012,263424,268683 km,Hybrid,Individual,Automatic,First Owner
BMW X5,2012,18480,273962 km,Diesel,Individual,Automatic,Second Owner
HYUNDAI Sonata,2015,777168,498170 km,LPG,Dealer,Automatic,Third Owner
NISSAN Altima,2018,434700,147947 km,Petrol,Dealer,Automatic,First Owner
VOLKSWAGEN Golf,1986,168000,0 km,Petrol,Dealer,Manual,Fourth & Above Owner
NISSAN Juke,2015,237048,103498 km,Petrol,Individual,Automatic,Fourth & Above Owner
LEXUS NX 200,2017,6322344,24000 km,Petrol,Dealer,Tiptronic,Third Owner
OPEL Vectra 1.6,1998,447804,247000 km,Petrol,Dealer,Manual,Fourth & Above Owner
TOYOTA VOXY,2005,5040,232000 km,Petrol,Dealer,Automatic,Fourth & Above Owner
TOYOTA Highlander LIMITED,2014,5611116,130000 km,Petrol,Dealer,Tiptronic,Fourth & Above Owner
BMW 528,2013,1990800,71011 km,Petrol,Individual,Automatic,First Owner
LEXUS RX 400,2008,79044,364523 km,Hybrid,Dealer,Automatic,Fourth & Above Owner
HYUNDAI Elantra,2015,1448916,104978 km,Petrol,Individual,Automatic,Second Owner
TOYOTA Prius,2015,171192,49562 km,Hybrid,Individual,Automatic,Second Owner
LEXUS CT 200h,2011,59304,116869 km,Hybrid,Dealer,Automatic,Fourth & Above Owner
LEXUS ES 300,2015,1527876,0 km,Hybrid,Individual,Tiptronic,Second Owner
HYUNDAI Sonata,2015,816648,536315 km,LPG,Individual,Automatic,First Owner
CHEVROLET Trax,2015,1093260,90000 km,Petrol,Individual,Automatic,Third Owner
MAZDA Mazda 2,2009,1132740,161000 km,Diesel,Individual,Manual,Second Owner
LEXUS GX 460,2015,6137964,188078 km,Petrol,Individual,Automatic,Fourth & Above Owner
INFINITI FX35,2003,1264452,140000 km,Petrol,Individual,Tiptronic,Third Owner
JEEP Compass,2010,1575840,116000 km,Petrol,Individual,Automatic,Third Owner
HYUNDAI Sonata,2016,574308,518650 km,LPG,Dealer,Automatic,Fourth & Above Owner
MERCEDES-BENZ C 300,2008,1817676,110000 km,Petrol,Dealer,Automatic,Second Owner
HYUNDAI Sonata,2014,711228,587027 km,LPG,Individual,Automatic,First Owner
MERCEDES-BENZ Vito,2002,1132740,280000 km,Diesel,Individual,Tiptronic,Second Owner
TOYOTA Highlander,2008,39480,182024 km,Hybrid,Dealer,Automatic,Second Owner
FORD Mustang,2017,566412,61653 km,Petrol,Dealer,Automatic,First Owner
HYUNDAI Elantra limited,2012,1527876,48000 km,Petrol,Dealer,Tiptronic,Third Owner
OPEL Vectra,1991,285600,362000 km,CNG,Dealer,Manual,First Owner
AUDI Q5,2010,2002056,280000 km,Petrol,Individual,Tiptronic,First Owner
HONDA Hr-v EXL,2015,2067912,64269 km,Petrol,Individual,Automatic,Fourth & Above Owner
BMW X5,2015,276612,196614 km,Diesel,Dealer,Automatic,Fourth & Above Owner
MERCEDES-BENZ GL 450,2011,3161172,88000 km,Petrol,Dealer,Automatic,Second Owner
AUDI A6,2011,92232,0 km,Petrol,Dealer,Automatic,Fourth & Above Owner
MERCEDES-BENZ GLA 250,2017,210756,44477 km,Petrol,Dealer,Automatic,First Owner
HONDA Civic,2011,579516,106000 km,Petrol,Individual,Automatic,First Owner
HYUNDAI Santa FE,2015,2938320,143269 km,Diesel,Dealer,Automatic,Fourth & Above Owner
HYUNDAI Sonata,2014,737604,686233 km,LPG,Dealer,Automatic,Fourth & Above Owner
DODGE Caliber,2010,711228,145600 km,Petrol,Dealer,Manual,Fourth & Above Owner
TOYOTA Mark X Zio,2005,2940,50000 km,Petrol,Individual,Automatic,First Owner
TOYOTA Prius,2015,737604,67074 km,Hybrid,Individual,Automatic,Third Owner
NISSAN Juke,2012,13188,190454 km,Petrol,Individual,Automatic,Third Owner
KIA Optima,2018,3398304,18000 km,Hybrid,Dealer,Tiptronic,Fourth & Above Owner
MERCEDES-BENZ E 350,2011,1224972,230696 km,Diesel,Dealer,Automatic,Second Owner
BMW X5,2009,6552,229854 km,Diesel,Dealer,Automatic,Second Owner
TOYOTA Camry,2012,32928,314373 km,Hybrid,Individual,Automatic,Third Owner
HYUNDAI Santa FE,2017,243684,87954 km,Petrol,Individual,Automatic,Fourth & Above Owner
FORD Escape,2011,191016,168966 km,Hybrid,Dealer,Automatic,First Owner
HYUNDAI Tucson,2016,3741780,86000 km,Diesel,Dealer,Automatic,Second Owner
HYUNDAI Sonata,2014,974736,401021 km,LPG,Individual,Automatic,Second Owner
AUDI A4,2013,1765008,157584 km,Petrol,Dealer,Automatic,First Owner
TOYOTA Prius,2008,1680,111111 km,LPG,Dealer,Automatic,First Owner
TOYOTA Prius,2013,1870344,142300 km,Hybrid,Dealer,Variator,Fourth & Above Owner
HYUNDAI Tucson,2017,3797640,63433 km,Diesel,Individual,Automatic,First Owner
BMW 328,2012,2713368,112000 km,Petrol,Dealer,Tiptronic,First Owner
JEEP Compass,2014,2442300,126627 km,Petrol,Dealer,Automatic,First Owner
FORD Escape,2012,65856,95349 km,Hybrid,Dealer,Automatic,Third Owner
BMW 328,2013,65856,189259 km,Petrol,Dealer,Automatic,First Owner
KIA Picanto,2017,1066884,78000 km,Petrol,Individual,Manual,Second Owner
